Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
340,10,22.2,43.7666666666667,20.426666666666698,45.03,23.6633333333333,42.09666666666671,22.39,41.02666666666669,20.89,46.25,11.5542857142857,32.9085714285714,21.06,37.009,23.29,43.73,20.5,43.03,11.033333333333301,751.766666666667,67.1666666666667,2.8333333333333295,40.0,5.06666666666667
340,0,22.89,49.1566666666667,21.15,48.19,25.26,40.9,22.2,41.656,20.5,51.29,13.7933333333333,38.4633333333333,21.04,37.2,22.5,44.1388888888889,20.79,45.36,10.9,748.5,82.6666666666667,6.6666666666666705,36.3333333333333,8.06666666666667
340,0,22.26,43.43,21.7,41.8266666666667,24.393333333333295,40.45666666666669,21.7,40.29,20.79,47.1633333333333,11.9333333333333,39.4,21.2,35.8685714285714,23.0,43.09,21.1,44.23,9.8,746.5499999999998,75.5,6.0,34.0,5.65
340,0,22.2,38.4,20.0,39.9,23.0,36.7,22.6,35.2225,20.39,43.9666666666667,9.36,25.0566666666667,21.7,34.3214285714286,22.1,41.1266666666667,20.39,40.1333333333333,8.099999999999998,759.7,80.0,3.0,29.0,4.8
340,10,22.39,38.59,22.6,35.96333333333331,25.323333333333295,38.56666666666669,23.277142857142895,35.2771428571429,20.39,42.73,14.256666666666701,4.63,21.7,32.0,21.89,38.433333333333294,20.463333333333296,38.26,10.966666666666699,759.8166666666668,66.1666666666667,4.8333333333333295,28.166666666666693,4.9
340,0,21.2,36.79,18.323333333333295,40.29,22.2,34.8266666666667,21.1333333333333,35.79,19.5,45.79,5.456666666666669,45.8,19.33,29.79,22.0,39.9,19.5,38.367142857142895,3.9666666666666694,764.5,87.3333333333333,1.0,35.66666666666669,2.0
340,0,23.315,35.8425,22.76,32.03,23.29,36.963333333333296,23.033333333333296,35.06666666666669,21.566666666666695,36.86,14.69,1.0,22.1714285714286,28.997142857142897,23.7,36.79,20.434,37.5,14.15,764.5,38.5,4.5,34.5,0.05
340,0,23.26,38.1633333333333,26.7,30.39,23.79,36.79,24.2,35.70000000000001,19.823333333333295,47.59,24.1333333333333,1.0,22.412,35.0,23.23,39.6266666666667,21.5,40.0,19.5,754.0,48.0,3.0,40.0,8.099999999999998
340,0,24.29,34.6633333333333,25.5,30.2,24.0,35.36,24.1,35.0,20.1,45.3633333333333,23.6,1.0,23.3757142857143,32.7228571428571,23.5,37.4666666666667,21.5,39.09,21.9,753.25,39.5,4.5,40.0,7.55
340,0,25.533333333333296,49.5933333333333,25.4685714285714,45.88142857142861,26.1714285714286,45.337142857142894,25.6,44.378,24.1333333333333,51.826666666666696,22.663333333333295,1.49333333333333,25.2,42.53,26.6333333333333,49.2,24.142857142857103,46.805714285714295,21.2,744.1,54.5,3.6666666666666705,29.0,11.733333333333302
340,0,23.23,42.43,22.81,37.554,24.7,37.0,23.39,35.6633333333333,22.6,39.76428571428569,16.3,1.0,23.39,30.323333333333295,25.0,37.2385714285714,22.89,38.95,12.1333333333333,761.233333333333,59.0,1.0,40.0,4.26666666666667
340,0,23.0,50.3633333333333,24.89,44.4,25.2633333333333,46.9333333333333,23.6,47.29,22.5,50.59,22.4,5.53,22.89,43.9,23.29,50.86857142857139,23.0,47.4,17.5833333333333,756.266666666667,75.3333333333333,5.16666666666667,30.0,13.1333333333333
340,0,23.0,50.6933333333333,25.323333333333295,43.563333333333304,25.7,46.2666666666667,23.7,47.0666666666667,22.5,50.545,22.693333333333296,3.36666666666667,23.0,43.79,23.212857142857104,50.6371428571429,23.0,47.29,17.95,756.2,72.0,5.5,34.0,12.8
340,10,24.417857142857095,47.8864285714286,25.1,42.99523809523809,26.296904761904802,42.42380952380951,24.079411764705895,45.5882352941176,22.958823529411802,51.0182352941177,24.764705882352892,1.0,23.841836734693896,42.4439285714286,23.842857142857095,49.2714285714286,23.071428571428598,46.5971428571429,22.4,754.5499999999998,53.0,7.0,40.0,12.25
340,0,24.780909090909095,48.0778181818182,24.6720720720721,45.05870870870871,26.632181818181802,42.7309090909091,24.0873873873874,46.0563063063063,23.026126126126105,51.905900900900896,23.7747747747748,12.541666666666702,24.0036036036036,42.9622072072072,24.2723636363636,50.0745454545455,23.1414545454545,47.4909090909091,18.8333333333333,753.0,74.6666666666667,2.0,40.0,14.2
340,0,24.7,51.9633333333333,24.1,50.9333333333333,26.1,45.79,24.2,49.9666666666667,23.0,54.5,19.36,31.1633333333333,23.7,48.264285714285705,25.89,53.516,23.29,51.276,16.266666666666698,750.1333333333331,91.3333333333333,2.0,35.0,14.8
340,0,24.0,45.03,21.6,47.8633333333333,25.6333333333333,41.23,23.6,42.863333333333294,23.2,49.4485714285714,10.6,35.1333333333333,23.29,38.10375,24.39,46.09,23.0,47.9,10.1666666666667,759.6,84.6666666666667,3.0,40.0,7.599999999999999
330,20,19.5,41.6,19.0,40.4,19.2,42.26,18.7,40.8,17.6333333333333,74.35666666666668,1.7,81.29666666666668,18.5,38.23,19.79,45.3633333333333,16.79,40.2,3.16666666666667,756.9,88.1666666666667,5.0,30.8333333333333,1.4
330,20,19.533333333333296,41.29,19.0,40.5,19.2,42.23,19.1333333333333,41.6566666666667,19.233333333333295,87.06,1.63333333333333,83.5933333333333,18.39,38.02666666666669,19.79,45.133333333333304,16.7,40.23,3.1,756.9,88.5,5.0,34.5,1.4
330,0,19.6,41.6933333333333,19.1,40.8266666666667,19.5966666666667,45.1666666666667,19.5,40.36,19.1666666666667,91.29333333333328,1.23,85.76333333333329,18.29,38.0,19.73,45.9633333333333,16.65,40.1225,2.8,756.5666666666668,88.3333333333333,5.0,32.66666666666669,1.06666666666667
330,20,22.5,45.6633333333333,22.0,38.395,21.39,42.83,20.2574074074074,41.103703703703694,20.39,43.6,2.29,94.9,17.64,36.44,19.426666666666698,45.59,17.29,41.2,2.5,758.0,93.0,7.0,63.0,1.5
330,20,22.6,42.49666666666669,22.0,39.06,21.29,43.26,20.3266666666667,43.3333333333333,20.426666666666698,44.0666666666667,2.29,94.69,18.533333333333296,41.463333333333296,19.7225,45.195,17.29,41.09,2.5,758.6666666666669,96.3333333333333,5.3333333333333295,63.8333333333333,2.0
330,10,18.1,36.7966666666667,16.79,37.4,18.23,37.4,16.79,36.59,16.89,60.7633333333333,0.233333333333333,95.9,16.5142857142857,32.31285714285709,19.0,41.433333333333294,15.8,40.2,-0.9,760.6,84.0,3.0,61.0,-3.3
330,50,18.6,42.2333333333333,18.1666666666667,39.463333333333296,19.46,43.73,16.1333333333333,36.92666666666669,16.0555555555556,51.40277777777779,0.733333333333333,96.62333333333329,16.1,31.78,20.2,40.620555555555605,15.39,35.79,0.05,761.116666666667,90.5,1.16666666666667,54.66666666666669,-1.28333333333333
330,0,20.29,37.863333333333294,19.426666666666698,36.8266666666667,19.4,42.13,17.6,38.59,18.356666666666698,39.9222222222222,-1.245,95.745,16.8288888888889,29.3622222222222,19.7,38.8877777777778,16.0,38.6933333333333,1.1,764.5,82.0,4.0,62.0,-1.6
330,10,20.34,46.395,19.73,44.09,20.0966666666667,49.3933333333333,18.745,46.0,16.1,72.1938888888889,8.189999999999998,99.9,15.69,43.145,19.0,52.4044444444444,15.69,48.2,7.26666666666667,767.7999999999998,99.0,4.0,33.3333333333333,7.06666666666667
330,40,21.0,48.09,20.1,47.6266666666667,21.5,46.79,19.393333333333295,49.633333333333304,19.1611111111111,53.773333333333305,10.6,98.66333333333327,19.1,50.53,20.7,55.9294444444444,17.7,52.9,10.6,759.4,89.0,7.0,23.0,8.9
330,20,21.2,47.29,20.6,46.3333333333333,21.5,46.326666666666696,19.6666666666667,48.29,19.5,76.98888888888891,11.2266666666667,83.79,19.088888888888896,48.1822222222222,20.3122222222222,52.432777777777794,17.79,51.76,11.083333333333302,759.95,77.6666666666667,8.16666666666667,22.8333333333333,7.3
330,10,23.356666666666698,44.3333333333333,22.79,42.23,24.3266666666667,46.7333333333333,19.79,50.2,21.3677777777778,46.461111111111094,12.39,74.79999999999998,18.89,44.5,19.79,50.29,17.7,49.29,11.433333333333302,759.733333333333,80.0,8.66666666666667,34.66666666666669,8.03333333333333
330,10,23.533333333333296,45.1966666666667,22.89,42.29,25.1333333333333,45.4633333333333,20.066666666666695,50.49,21.561111111111092,46.438888888888904,11.69,79.4933333333333,18.8677777777778,44.77,19.72,50.555,17.760000000000005,49.4333333333333,11.233333333333302,759.9333333333329,82.0,10.0,34.66666666666669,8.3
330,10,20.7,47.73,19.856666666666698,42.36,21.3972222222222,43.2255555555556,20.7,42.79,18.6,52.7,7.093333333333329,98.1566666666667,18.1,38.6388888888889,20.39,44.6966666666667,18.2,44.9333333333333,6.76666666666667,761.366666666667,95.6666666666667,6.3333333333333295,36.0,6.1
330,0,21.6,43.8333333333333,20.4725,42.8975,22.7,43.2,19.79,42.5,19.89,47.3033333333333,6.3,94.0,18.7,37.775,21.9572222222222,48.1172222222222,19.0,45.09,5.0,729.583333333333,98.1666666666667,4.16666666666667,27.5,4.71666666666667
330,0,20.5,40.9666666666667,19.7,39.76,20.7,40.863333333333294,19.2,39.433333333333294,18.5,52.765,3.0,92.19,19.4572222222222,37.08111111111109,21.688888888888897,46.008888888888904,18.7,43.5266666666667,2.8,744.366666666667,89.3333333333333,4.0,31.3333333333333,1.23333333333333
330,0,20.79,38.03,19.39,37.79,21.5,36.9,18.823333333333295,35.9,17.29,45.0,8.39,62.5566666666667,19.463333333333296,30.5,20.476,37.378,17.89,41.5,6.91666666666667,760.2999999999998,66.1666666666667,5.0,38.16666666666669,0.933333333333333
330,0,21.1,44.326666666666696,19.7,44.826666666666696,21.7,42.79,20.5,43.4333333333333,18.463333333333296,54.3633333333333,9.5,81.77599999999998,18.39,41.363333333333294,21.1666666666667,49.0,18.79,47.834,8.86666666666667,751.766666666667,93.0,7.3333333333333295,54.3333333333333,7.8
330,0,20.1,39.1566666666667,18.23,40.06666666666669,20.7,37.56,19.856666666666698,35.76,18.39,45.352857142857104,2.6566666666666694,84.9,18.738571428571397,34.2542857142857,20.2,40.73,17.856666666666698,39.4666666666667,1.78333333333333,755.0,93.0,1.0,56.16666666666669,0.733333333333333
330,0,20.5,37.0633333333333,19.39,36.9666666666667,20.2,36.99,20.5,34.03,18.0,47.46,7.1233333333333295,25.533333333333296,20.29,30.316,22.0,37.6933333333333,18.0,37.823333333333295,6.16666666666667,750.716666666667,50.1666666666667,7.1666666666666705,40.0,-3.5833333333333295
330,0,21.1,38.2725,20.0,36.76,20.6333333333333,37.1566666666667,19.963333333333296,35.7666666666667,18.0,45.03,4.43333333333333,73.26333333333329,18.926666666666698,31.1666666666667,21.7,39.59,18.39,39.6333333333333,3.5,742.6,91.0,5.0,40.0,2.2
330,20,20.55,38.6225,19.5625,37.5,20.1,38.0,22.1,37.02571428571431,17.9725,44.975,6.52,81.075,19.29375,31.68375,20.6971428571429,38.6814285714286,18.5,41.9,7.0,748.0,72.0,6.0,40.0,2.2
330,10,21.1,37.9975,19.29,38.2,21.9685714285714,36.59,19.0,35.59000000000001,18.033333333333296,45.326666666666696,2.80444444444444,73.3411111111111,19.0375,31.025,21.3185714285714,38.79,18.5,38.0,3.5,739.733333333333,87.8333333333333,1.0,37.0,1.63333333333333
330,0,19.79,36.79,18.066666666666695,38.4,20.26,36.9933333333333,18.533333333333296,36.5,18.29,47.79,7.4,47.2666666666667,19.0,29.693333333333303,22.5,39.1933333333333,18.39,37.9666666666667,7.233333333333332,742.783333333333,54.5,1.0,30.0,-1.48333333333333
330,0,20.29,39.9,19.0,38.73,20.0,37.59,19.0,37.26,17.6,46.09,3.6566666666666694,76.7666666666667,18.23,31.73,21.7,39.0,17.856666666666698,37.363333333333294,2.9,747.5,90.6666666666667,1.66666666666667,40.0,1.53333333333333
330,0,18.89,37.59,16.823333333333302,39.9,19.39,37.6633333333333,18.2,36.433333333333294,17.46,54.2666666666667,1.97,77.11499999999998,17.5,31.5,20.2,41.9,17.6,40.1333333333333,0.55,747.7999999999998,98.0,1.0,38.0,0.3
330,0,19.926666666666698,43.9566666666667,18.43,39.99666666666669,21.2,40.1233333333333,18.033333333333296,35.6266666666667,17.5,49.7,3.8333333333333295,75.9,17.426666666666698,31.323333333333295,19.7,38.73,17.5,37.1266666666667,2.75,748.7,88.0,3.0,34.0,0.85
330,0,20.29,44.3933333333333,19.033333333333296,40.93,21.823333333333295,42.8,18.15,35.5225,17.5,50.5,4.66,75.7266666666667,17.5666666666667,31.2,19.7,38.2,17.5,37.0,3.53333333333333,748.833333333333,79.6666666666667,4.3333333333333295,40.0,0.266666666666667
330,0,21.0,37.7,19.033333333333296,38.0,21.7,35.8266666666667,18.1333333333333,35.0,17.39,47.245,1.3,77.76,18.566666666666695,32.73,20.6666666666667,38.363333333333294,17.73,36.433333333333294,1.53333333333333,751.3833333333331,93.6666666666667,1.0,38.16666666666669,0.666666666666667
330,0,20.1666666666667,38.02666666666669,16.7,42.495,20.39,37.4,19.7,34.76,18.0,46.1,0.0666666666666667,72.23,19.2,33.99,20.6,40.963333333333296,18.2,40.2966666666667,0.9,764.7,92.3333333333333,1.0,15.666666666666702,-0.266666666666667
330,0,20.7,35.53,16.79,42.1266666666667,21.6666666666667,35.6966666666667,19.6333333333333,33.1266666666667,19.29,40.433333333333294,-1.9,62.7266666666667,20.323333333333295,27.79,21.7,39.56666666666669,19.39,39.09,-1.0,766.0,90.3333333333333,2.0,60.1666666666667,-2.36666666666667
330,10,21.29,33.06666666666669,19.6,32.43333333333331,22.356666666666698,34.1633333333333,21.76,31.466666666666697,18.7,42.56666666666669,9.5,12.493333333333299,20.7,24.5,23.29,34.1,19.7,37.745,7.51666666666667,764.1666666666669,51.0,8.66666666666667,26.666666666666693,-2.18333333333333
330,30,20.7,36.09666666666671,17.1,40.2,21.6,34.43333333333331,20.0966666666667,32.53,18.39,43.56,-0.5666666666666669,60.966666666666704,19.463333333333296,26.5,21.79,36.8333333333333,19.5,37.6933333333333,0.833333333333333,766.6333333333331,86.3333333333333,2.3333333333333295,47.66666666666669,-1.23333333333333
330,0,20.89,36.863333333333294,18.39,39.5,21.696666666666697,38.1966666666667,19.6,34.29,18.29,44.59,7.6233333333333295,39.1,19.29,30.0,21.79,39.4,19.5,37.4666666666667,5.85,762.783333333333,73.3333333333333,3.8333333333333295,32.0,1.38333333333333
330,0,21.6,39.4,18.745,43.475,22.29,37.9666666666667,20.5,36.9,20.0,44.4,5.72666666666667,67.9333333333333,20.1,38.223333333333294,22.39,43.79,19.823333333333295,42.03,5.3,756.0499999999998,96.6666666666667,2.0,31.3333333333333,4.76666666666667
330,0,21.5,41.863333333333294,19.26,45.59,22.963333333333296,39.7,19.7,40.03,19.26,48.06,10.36,63.896666666666704,20.0,37.863333333333294,21.2,42.23,19.5,42.06,9.4,755.4,80.5,6.0,34.5,6.15
330,0,22.23,41.7666666666667,20.033333333333296,43.8633333333333,24.1666666666667,39.59,20.0,38.6266666666667,19.39,48.0,11.0,41.3966666666667,21.033333333333296,35.02666666666669,21.89,41.53,19.7,42.0,10.4,756.233333333333,65.0,5.3333333333333295,40.0,4.0
330,10,22.6,40.29,20.29,42.9633333333333,24.8266666666667,38.6333333333333,20.1,37.2,19.39,48.06,9.96,40.09666666666669,21.29,32.6633333333333,22.963333333333296,39.963333333333296,19.79,41.7,10.2333333333333,757.233333333333,64.6666666666667,3.6666666666666705,40.0,3.8
330,20,22.89,40.5,20.566666666666695,41.23,25.1333333333333,38.36,20.23,38.463333333333296,19.6,47.43,9.795000000000002,39.4725,21.43,35.2666666666667,23.323333333333295,39.4666666666667,19.79,40.863333333333294,9.3,757.833333333333,66.0,2.66666666666667,40.0,3.2
330,10,23.6,41.323333333333295,22.0,39.6225,23.79,39.09,21.39,39.3266666666667,20.29,45.9333333333333,9.466363636363642,31.566363636363597,21.79,32.1333333333333,23.29,35.6877777777778,20.5,39.7266666666667,9.7,743.6666666666669,68.0,5.66666666666667,36.3333333333333,4.03333333333333
330,0,23.5,38.8266666666667,21.29,39.79,23.39,38.5,21.075,38.74,20.29,46.93,8.14,43.18625,21.5,32.29,23.4175,36.858125,20.39,37.79,8.36666666666667,744.1333333333331,74.3333333333333,4.3333333333333295,40.0,3.9666666666666694
330,10,22.1,38.5,21.15,38.045,22.6,37.5,21.23,38.1566666666667,20.533333333333296,61.8333333333333,9.733333333333329,28.79,20.7,31.856666666666698,23.926666666666698,37.6566666666667,20.29,37.2,10.3,753.2,63.0,2.0,40.0,3.6
330,20,23.426666666666698,49.6633333333333,22.29,47.4566666666667,26.7,41.09,21.7,46.1966666666667,21.1,51.6933333333333,15.9633333333333,16.2966666666667,21.89,36.6333333333333,24.926666666666698,41.9666666666667,20.7,43.06,15.183333333333302,748.95,54.8333333333333,5.3333333333333295,40.0,6.2
330,0,21.2,40.73,19.323333333333295,43.3933333333333,22.0,38.06,20.39,38.79,19.745,47.045,9.963333333333328,51.16666666666669,21.0,37.09,21.29,41.7,20.745,42.37,6.0,754.4,94.0,1.0,65.0,5.1
330,0,21.5,43.045,20.7,41.8266666666667,22.566666666666695,40.933333333333294,20.79,37.9,20.0,50.4971428571429,12.32,13.296,21.39,33.29,23.29,39.29,20.6,41.26,11.4,753.733333333333,57.0,3.0,36.3333333333333,3.0
330,10,21.6,43.0266666666667,20.7,41.9,23.6333333333333,41.1633333333333,20.79,38.3266666666667,20.0,49.6214285714286,12.8214285714286,15.7128571428571,21.456,33.478,23.4685714285714,39.3214285714286,20.6,41.1333333333333,11.3,753.533333333333,57.6666666666667,3.6666666666666705,40.0,3.1
330,0,21.856666666666698,43.56,20.7,42.1633333333333,23.89,40.09,20.945,39.245,20.1,49.2,13.1128571428571,14.5242857142857,21.73,33.6266666666667,23.7,39.3214285714286,20.7,41.0,10.3,753.4,69.0,5.0,40.0,4.9
330,0,22.0,42.363333333333294,21.23,42.6,23.79,38.76,21.7,40.668571428571404,20.79,48.09,13.333333333333298,30.76,21.14,36.272,22.79,45.3633333333333,21.29,46.4,9.95,745.9166666666669,82.6666666666667,5.8333333333333295,24.3333333333333,7.16666666666667
330,0,22.2,43.7666666666667,21.566666666666695,42.0,23.7633333333333,39.6566666666667,21.7,40.29,20.79,47.09,11.6266666666667,42.533333333333296,21.2,36.072,22.823333333333295,43.2,21.1,44.4333333333333,10.1333333333333,746.3166666666668,76.5,6.0,30.0,6.15
330,20,21.6666666666667,45.826666666666696,21.226666666666695,40.89,23.1,37.2,21.7,38.59,21.9933333333333,83.5633333333333,7.23,59.9,20.6857142857143,31.725714285714304,22.2,38.723333333333294,21.1,40.36,7.5,754.766666666667,78.6666666666667,4.0,40.0,4.03333333333333
330,0,22.856666666666698,36.3333333333333,22.856666666666698,33.7,26.26,35.9,23.0285714285714,34.1214285714286,20.7,41.79,16.3233333333333,1.0,22.0,30.452857142857095,22.79,37.43,20.6,38.53,13.433333333333302,758.366666666667,56.0,6.0,40.0,4.7
330,0,21.39,36.29,18.79,38.73,23.1,34.5,21.83,34.152,20.7,62.1566666666667,5.026666666666669,48.2933333333333,21.456,32.554,22.79,38.76,20.39,36.4666666666667,4.6,757.966666666667,84.6666666666667,4.0,28.0,2.2
330,0,22.5,37.09,21.2,36.79,23.23,35.20000000000001,19.79,39.0,19.1,42.5,12.233333333333299,21.366666666666696,19.2,33.8266666666667,21.2,40.7,18.76,37.59,9.0,755.5666666666668,81.0,4.0,40.0,5.8333333333333295
330,0,22.6,37.1333333333333,21.2,36.79,23.2,35.29,19.89,39.46,19.1,42.59,11.4,24.663333333333295,19.2,33.93333333333331,21.29,40.863333333333294,18.79,37.59,9.3,755.5,78.0,4.0,40.0,5.6
330,0,21.5,37.86,20.566666666666695,36.8266666666667,24.53,38.2633333333333,20.066666666666695,37.6266666666667,21.0966666666667,85.0633333333333,13.133333333333299,1.09666666666667,19.29,32.3333333333333,21.7,39.8,19.39,39.56666666666669,9.233333333333329,759.333333333333,70.0,1.0,35.66666666666669,3.9666666666666694
330,0,22.6333333333333,36.36,23.2,32.76,22.89,35.76,22.5,34.9666666666667,20.29,61.2233333333333,18.893333333333295,1.0,20.7128571428571,30.911428571428598,23.6,40.06666666666669,19.79,37.4,16.5,761.2,48.0,3.0,40.0,5.3
330,0,24.323333333333295,42.06,27.9933333333333,34.56,26.29,38.29,24.463333333333296,39.26,22.7,67.1666666666667,24.236,1.0,23.89,42.46,24.5,45.2,22.945,45.1725,18.7,752.1,60.0,1.0,40.0,10.7
330,20,24.79,48.76,25.014,46.34,26.8,44.2666666666667,24.89,45.5,24.0,49.4,17.075,55.8225,24.76,41.4666666666667,25.7,47.09,24.1,46.9,14.4,746.85,86.8333333333333,2.16666666666667,54.16666666666669,12.2
330,0,26.1,39.7266666666667,25.226666666666695,36.16,28.571428571428598,35.3657142857143,25.5,40.276,25.6333333333333,67.4666666666667,19.793333333333297,1.0,25.6,36.06,26.06,43.616,24.0,38.074,19.733333333333295,749.016666666667,49.6666666666667,9.0,30.8333333333333,8.83333333333333
330,30,23.5,35.36,22.3757142857143,34.3542857142857,24.29,35.20000000000001,24.2,34.29,23.0,37.3266666666667,11.9633333333333,6.03333333333333,23.7,28.566666666666695,25.89,34.616,22.8185714285714,33.2771428571429,12.733333333333302,761.033333333333,51.6666666666667,3.33333333333333,40.0,2.9666666666666694
330,0,23.6,37.9,21.7,39.218,24.33,36.98,24.0,35.79,22.89,38.9666666666667,9.33,37.0566666666667,23.5,31.926666666666698,25.6142857142857,38.26714285714289,22.7,35.5,9.43333333333333,761.033333333333,86.3333333333333,2.66666666666667,26.666666666666693,7.233333333333332
330,0,23.066666666666695,37.9666666666667,22.625,36.83125,24.7,37.0128571428571,23.23,35.2666666666667,22.6,39.80571428571431,15.09,1.0,23.29,30.856666666666698,24.81,37.48,22.89,38.1633333333333,11.1333333333333,761.4333333333329,62.0,1.0,40.0,4.06666666666667
330,20,23.7,43.29,23.18,40.916,24.39,39.4,23.426666666666698,41.2633333333333,21.128571428571398,53.0828571428571,14.19,32.5566666666667,22.79,39.59666666666671,24.31,45.116,22.5,40.5,13.4,748.9,81.3333333333333,5.66666666666667,24.666666666666693,9.93333333333333
330,10,23.1,48.4566666666667,23.656666666666695,47.1966666666667,24.6666666666667,42.9666666666667,23.1,45.03,22.481666666666698,48.695,18.233333333333295,38.1966666666667,22.79,43.156,23.39,51.4,22.89,48.494,14.733333333333302,756.3166666666668,90.0,4.0,26.5,13.15
330,0,23.066666666666695,49.3333333333333,24.893333333333295,45.0333333333333,24.29,44.59,23.26,45.796666666666695,22.5,49.5283333333333,19.933333333333298,26.0,22.79,43.4,23.4685714285714,52.32428571428571,22.89,47.88428571428571,15.433333333333302,756.366666666667,87.0,4.0,28.0,13.3
330,0,24.323333333333295,47.8333333333333,26.68,39.696,27.6666666666667,42.4233333333333,24.5,44.3633333333333,22.6,52.59,24.3966666666667,1.0,23.79,42.8214285714286,23.79,48.4,23.033333333333296,46.1566666666667,19.4,756.1333333333331,68.3333333333333,1.33333333333333,64.3333333333333,13.4
320,0,20.1,45.0566666666667,19.7,40.59,21.566666666666695,45.256666666666696,19.0,43.4333333333333,17.1,53.2,3.53,96.03,17.39,38.0,18.0,44.79,17.0,45.9,3.3333333333333295,748.5,90.6666666666667,5.3333333333333295,40.0,1.93333333333333
320,0,20.79,41.645,20.0,40.09,20.945,42.45,21.79,40.533333333333296,18.1,53.4333333333333,-0.966666666666667,95.66,19.29,40.823333333333295,20.39,48.86,17.79,45.36,-0.8,764.766666666667,94.0,2.0,26.666666666666693,-1.66666666666667
320,40,18.6333333333333,45.0,18.0,44.03,19.2,43.9666666666667,18.39,44.53,15.4144444444444,52.1033333333333,6.59,99.9,15.6,41.745,17.926666666666698,53.0773333333333,15.69,49.4,6.5,768.0,96.6666666666667,5.3333333333333295,54.66666666666669,6.0
320,0,20.426666666666698,43.3633333333333,19.426666666666698,43.23,20.29,44.09,20.0233333333333,44.8333333333333,18.561111111111092,46.7933333333333,8.8,93.6666666666667,18.255,39.6572222222222,19.245,46.145,17.1,47.6633333333333,9.6,763.0666666666668,78.3333333333333,4.3333333333333295,40.0,5.93333333333333
320,0,20.29,45.06,19.963333333333296,43.7666666666667,20.0,45.59,19.3,46.5,17.8622222222222,72.8116666666667,6.763333333333329,99.9,16.806666666666697,42.863333333333294,19.516666666666698,51.87,16.323333333333302,47.29,6.48333333333333,751.75,94.1666666666667,4.8333333333333295,30.8333333333333,5.56666666666667
320,30,21.463333333333296,40.6,20.73,39.9,21.46,45.29,20.03,43.26,17.6,51.065,7.69,99.9,17.0277777777778,41.418333333333294,19.688888888888897,50.1155555555556,16.79,46.0,6.93333333333333,752.833333333333,94.5,5.8333333333333295,43.3333333333333,6.15
320,40,21.79,46.4,20.856666666666698,46.1633333333333,23.0,45.6266666666667,20.39,49.79,19.6555555555556,58.2883333333333,8.83,99.8333333333333,18.79,45.505,20.6,54.8444444444444,18.29,52.5,9.01666666666667,757.95,90.0,6.0,62.0,7.483333333333332
320,20,21.0,44.43,20.323333333333295,41.9,21.6,44.585,21.196666666666697,44.49,19.177777777777802,57.2088888888889,3.4,94.26333333333329,18.29,38.6966666666667,20.285,47.714444444444396,18.26,48.5266666666667,3.9666666666666694,758.9,87.1666666666667,4.0,29.0,2.0166666666666706
320,0,22.23,43.4633333333333,21.76,40.4,23.89,42.02666666666669,21.29,42.23,18.89,52.775,7.3,69.3666666666667,19.4205555555556,35.1577777777778,22.78,44.9833333333333,19.0,41.6266666666667,7.96666666666667,741.0666666666668,71.0,11.333333333333298,39.0,2.9666666666666694
320,0,19.89,38.0,18.1,39.6266666666667,20.5,38.433333333333294,18.5,38.43,18.6,49.322777777777794,3.9333333333333296,85.5333333333333,18.65,33.145,21.4205555555556,42.728888888888896,18.323333333333295,39.3266666666667,2.9833333333333294,735.5499999999998,85.1666666666667,4.16666666666667,32.5,0.766666666666667
320,20,20.1333333333333,40.7,18.39,41.56,20.79,39.5,20.5,39.433333333333294,17.828888888888898,49.535,3.6333333333333298,92.59,19.0,36.808333333333294,20.73,43.7761111111111,18.1,41.1633333333333,2.7,736.9,95.0,3.0,42.0,1.9
320,20,21.0,40.6333333333333,19.29,40.433333333333294,20.7,41.5,19.23,39.9933333333333,18.265,68.7127777777778,3.09,91.59,19.1555555555556,35.64500000000001,22.1944444444444,43.1816666666667,17.7,38.3266666666667,2.9666666666666694,742.2,91.6666666666667,3.33333333333333,35.66666666666669,1.76666666666667
320,10,19.39,40.3333333333333,17.963333333333303,40.56,20.05,39.85,18.356666666666698,38.26,17.806666666666697,56.188333333333304,1.1,82.76,19.0,35.1772222222222,20.8122222222222,42.072777777777794,17.89,42.79,1.43333333333333,756.0666666666668,80.3333333333333,4.66666666666667,40.0,-1.63333333333333
320,10,19.6,37.03,18.566666666666695,35.8266666666667,19.996,38.0,18.5,35.1633333333333,17.5,39.79,2.16333333333333,87.09,17.2,30.4725,19.18,38.09,17.5,36.4,3.28333333333333,760.95,87.1666666666667,2.8333333333333295,22.666666666666693,1.31666666666667
320,0,19.7,37.433333333333294,18.7,36.8333333333333,21.33,37.254,18.463333333333296,35.29,17.39,42.634,3.2225,87.95,17.323333333333302,31.033333333333296,19.18,38.558,17.6142857142857,39.95571428571431,4.66666666666667,761.1666666666669,85.3333333333333,3.8333333333333295,28.0,2.3333333333333295
320,0,20.89,37.5,19.29,37.8266666666667,21.976,37.052,18.6666666666667,35.4,17.29,45.59,6.7933333333333294,61.99,19.39,29.566666666666695,20.56,36.67,17.89,41.2,5.8333333333333295,759.866666666667,73.6666666666667,4.3333333333333295,40.0,1.46666666666667
